id,address,brokers,city,country,county,countyFIPS,dateAdded,dateUpdated,descriptions,domains,features,floorSizeValue,floorSizeUnit,geoLocation,imageURLs,keys,latitude,legalDescription,longitude,lotSizeValue,lotSizeUnit,mostRecentBrokerAgent,mostRecentBrokerCompany,mostRecentBrokerDateSeen,mostRecentPriceAmount.1,mostRecentPriceDomain.1,mostRecentPricePerSquareFoot,mostRecentPriceDate.1,mostRecentPriceFirstDateSeen.1,mostRecentStatus,mostRecentStatusDate,mostRecentStatusFirstDateSeen,mlsNumber,neighborhoods,numBathroom,numBedroom,numFloor,parking,people,postalCode,prices,propertyType,province,subdivision,sourceURLs,statuses,transactions,yearBuilt
long,or,mention,executive,state,unit,153.15,2023-12-03,2024-04-17,activity,central,seven,8247.78,6706.28,fill,any,conference,71.778357,any,-175.541054,9244.37,4404.61,go,traditional,2023-08-06,118418.74,548128.56,380149.69,2021-06-14,2022-09-26,own,2022-05-15,2022-11-25,10,car,1,10,7,option,skin,bank,14369.17,particular,either,system,generation,idea,myself,1938
area,until,three,far,should,pick,609.5,2022-02-23,2022-02-28,with,for,serve,2556.28,3406.77,operation,address,art,55.75717,past,-171.202796,9787.71,6028.43,include,owner,2022-02-25,200017.44,96182.3,176524.25,2023-11-13,2022-08-06,mean,2020-08-05,2023-06-29,10,could,7,2,9,couple,evening,far,758484.6,item,option,one,administration,goal,hot,1990
theory,stay,expert,training,on,firm,279.87,2021-03-17,2021-01-23,consider,win,can,8425.86,7165.83,above,interesting,suddenly,35.781889,expert,-70.260386,6510.78,9723.17,modern,them,2021-04-26,246003.64,224003.52,354056.08,2023-08-30,2023-03-31,theory,2021-04-17,2024-05-06,2,drug,10,4,3,consider,budget,behavior,18822.4,force,manage,war,range,network,middle,1968
bring,car,kitchen,medical,draw,card,48.93,2020-12-08,2024-12-21,rate,none,law,1226.23,9199.19,according,plant,must,56.2546,night,-12.973144,355.61,6519.12,spring,many,2025-03-21,59312.11,190048.13,348511.0,2024-02-02,2024-08-19,direction,2023-10-08,2022-04-27,6,modern,10,1,2,along,style,good,888404.4,represent,might,president,us,name,author,2011
agency,chair,sense,the,enough,Republican,478.27,2023-10-24,2022-10-05,safe,fire,light,2858.27,1294.06,stock,institution,perform,-47.074832,detail,42.475903,8477.06,7452.77,both,one,2024-05-26,503083.95,570328.51,667046.13,2021-06-08,2022-03-25,prevent,2021-08-24,2023-09-22,7,relationship,7,7,8,would,never,support,131154.84,phone,fear,student,get,education,establish,1976
discover,skin,hope,us,minute,both,523.65,2024-04-11,2020-12-08,floor,total,chair,1076.91,5377.3,soon,strategy,program,12.381709,past,-173.090461,2162.03,9296.84,attorney,point,2022-01-13,972320.26,629185.34,161753.89,2021-02-21,2025-05-15,able,2020-10-12,2022-02-22,6,blue,1,5,3,already,now,social,818177.73,forward,magazine,lay,whether,yes,money,1985
us,cell,watch,between,respond,type,90.26,2023-12-02,2021-07-23,rock,cell,run,9029.27,8626.65,rise,rather,prepare,84.896699,north,175.337461,2533.04,9093.14,girl,scene,2023-08-30,625712.97,673305.33,467798.05,2024-10-20,2021-03-17,wait,2023-07-18,2020-09-17,6,themselves,7,9,4,it,subject,remain,673587.71,low,maybe,early,important,piece,single,1957
go,machine,stop,today,enjoy,better,514.36,2021-06-22,2025-02-15,sort,cut,thank,6498.36,2333.19,leader,she,conference,67.723695,worry,106.519641,718.8,3139.98,single,human,2021-12-22,364927.7,363506.6,565778.76,2021-08-26,2021-07-28,whether,2025-04-21,2023-12-20,6,east,6,7,4,story,talk,contain,556986.24,across,lead,weight,management,hotel,learn,1934
save,approach,artist,last,whole,add,335.64,2022-12-09,2022-08-03,play,experience,what,990.16,1278.21,administration,nature,race,-23.006167,hit,57.566122,5880.4,54.59,class,easy,2023-12-07,128856.13,267004.63,280768.93,2023-03-14,2024-06-21,about,2021-12-17,2024-11-18,2,wish,3,8,9,open,common,your,312974.81,seat,read,our,audience,suddenly,information,1921
matter,floor,player,prove,road,produce,310.22,2024-06-24,2021-06-13,end,tree,area,3213.35,1948.24,unit,cup,economic,-81.077368,themselves,125.331588,3584.87,2364.23,effect,material,2025-05-11,825359.8,293883.14,475772.29,2022-08-09,2021-02-28,choice,2023-04-30,2023-09-03,8,ball,2,10,9,likely,if,claim,144327.92,simply,left,election,area,hotel,investment,1906
father,be,whether,home,approach,build,579.38,2024-11-23,2024-01-27,animal,shake,find,5583.99,2147.26,happen,prepare,finish,13.34202,sometimes,82.495845,1990.08,8427.4,the,item,2022-10-13,800200.02,384036.11,933750.95,2025-03-25,2023-06-21,imagine,2025-04-26,2023-11-07,9,us,1,4,1,follow,treat,television,905491.54,heavy,another,together,figure,eye,century,2000
particularly,program,light,send,among,already,958.59,2023-05-10,2021-08-03,never,cover,research,2507.59,1027.46,member,onto,do,-10.386698,no,-37.468273,9374.22,7603.56,into,picture,2022-12-06,410897.78,74311.39,22629.27,2023-10-16,2021-03-17,family,2023-08-12,2022-03-20,8,follow,7,10,9,science,today,nor,112623.6,blood,every,deep,Congress,until,happy,1977
tax,officer,bit,would,short,begin,446.36,2021-02-20,2025-06-08,yes,individual,white,5520.07,5568.05,break,month,and,68.267397,carry,90.723297,4360.02,5004.61,soldier,tax,2022-04-19,906961.11,340198.03,325189.89,2024-06-03,2022-12-10,about,2022-12-15,2023-04-09,6,few,6,1,3,kitchen,wonder,impact,446668.36,us,of,capital,special,already,address,1916
cost,nearly,chair,send,push,knowledge,385.58,2023-05-14,2024-08-01,more,main,what,8845.53,5396.2,evidence,author,physical,16.212576,quickly,-12.440171,7810.56,1380.41,somebody,magazine,2023-06-24,510248.69,649145.31,882153.63,2020-07-30,2024-12-01,whatever,2025-06-21,2022-10-31,8,child,8,6,9,statement,bank,everything,17743.81,financial,they,fact,indicate,just,bring,1966
air,now,citizen,risk,after,skin,731.63,2022-12-05,2020-10-31,theory,store,let,892.52,7908.58,hear,anything,same,88.057578,answer,159.412021,9285.04,5646.13,personal,political,2025-06-11,791022.97,67070.1,831168.24,2023-12-10,2023-07-01,before,2024-10-10,2024-03-21,2,trouble,9,7,5,table,discussion,stuff,823421.2,nor,language,television,fire,government,near,1999
good,heavy,discover,suddenly,agency,popular,529.68,2023-05-05,2020-10-29,hold,its,cell,3564.9,9295.02,involve,wall,single,38.030223,marriage,140.612044,4548.19,5520.86,benefit,growth,2020-11-07,521333.6,967421.4,598652.59,2022-05-28,2024-07-28,practice,2025-02-27,2023-05-03,9,student,2,5,10,factor,single,partner,756528.21,west,establish,stand,lose,must,office,1985
interest,rate,national,pay,across,their,936.74,2023-12-31,2023-11-01,interest,mention,everybody,3903.35,5414.09,letter,item,prove,-85.950764,special,25.378256,6522.85,8502.66,sign,price,2025-06-13,235404.27,985491.24,960522.09,2021-12-10,2023-03-06,first,2023-03-12,2023-06-21,10,least,5,10,3,scene,foreign,play,178780.35,art,position,southern,interesting,total,mind,1942
important,three,ball,answer,prove,study,577.37,2021-08-13,2024-08-01,example,break,remember,5572.51,6813.95,window,public,visit,-51.930237,pattern,-69.110378,483.61,4234.6,cold,learn,2025-01-11,319532.96,76896.74,768493.39,2023-10-02,2023-09-28,population,2024-05-07,2021-01-11,10,movie,1,8,3,glass,or,value,526209.33,bad,life,lose,show,pattern,hot,2009
mention,voice,white,deep,seem,week,89.27,2025-02-18,2021-03-09,single,human,position,4018.69,671.85,stand,no,director,3.620969,campaign,11.187961,7445.43,5592.61,Congress,star,2022-09-17,28026.99,374312.78,507769.24,2021-02-27,2023-11-26,debate,2023-03-30,2022-11-21,4,soon,2,7,10,partner,political,wrong,150897.61,free,attack,term,wall,position,movie,1977
within,lawyer,feel,top,dark,quickly,441.32,2021-10-07,2020-11-12,sport,agree,read,3754.64,4134.92,thus,his,glass,-36.366821,happen,64.879987,7781.27,5785.64,value,way,2022-08-28,276685.15,416983.55,174027.57,2024-05-16,2024-03-29,nation,2024-10-26,2022-07-23,8,product,6,4,5,carry,president,rather,345393.5,issue,former,would,fire,camera,friend,2022
Congress,front,gun,position,like,very,343.25,2023-04-10,2023-11-07,during,institution,moment,1782.83,5029.29,deep,along,push,38.147666,blue,9.118783,5464.96,4813.32,size,standard,2023-04-17,848973.95,498128.52,792497.57,2023-11-11,2022-11-05,fear,2022-12-07,2023-09-08,3,sport,9,2,10,industry,statement,trade,504460.63,fight,lot,reveal,mouth,name,market,1993
down,true,hope,rich,model,scene,984.23,2025-05-23,2022-06-19,according,stock,environment,3334.63,8889.47,fill,forward,official,-1.77573,several,15.335922,1817.66,1260.03,white,carry,2024-01-06,840013.31,498238.36,597938.19,2022-10-04,2022-04-14,tend,2023-11-03,2024-05-20,1,under,10,2,3,recently,themselves,near,344743.53,eight,by,same,day,surface,car,1938
nor,claim,Congress,short,surface,garden,274.1,2023-10-13,2020-09-04,effort,particularly,north,5420.88,4013.18,almost,attack,cup,71.62393,be,-158.629874,9964.21,2024.7,raise,five,2021-02-19,204560.86,453869.85,954227.53,2024-09-09,2021-10-30,successful,2024-11-30,2021-09-25,8,specific,3,2,7,south,save,six,535180.22,letter,but,increase,see,billion,fact,1930
continue,guy,crime,certain,author,less,902.41,2025-02-12,2025-06-21,his,candidate,impact,5216.76,8115.91,value,building,military,17.651826,model,156.722795,731.03,4389.41,thank,section,2021-09-08,751237.28,453898.56,577660.74,2023-10-20,2022-01-10,site,2025-07-16,2024-02-11,8,Mrs,2,9,5,responsibility,drive,price,236621.68,throughout,their,reality,stop,tell,away,1903
local,field,field,her,sense,yourself,950.65,2021-04-19,2023-08-24,treat,court,while,3141.05,130.61,produce,happen,exactly,-89.599461,also,143.12859,2207.41,8178.2,type,certain,2022-01-02,444960.97,434612.43,402308.03,2023-06-22,2025-02-14,piece,2024-07-07,2023-02-05,10,anyone,7,8,4,late,dream,huge,186117.75,center,state,part,not,seven,check,1933
painting,hard,ten,strong,federal,impact,992.37,2024-11-13,2024-11-06,economy,drop,water,6286.76,8625.43,fact,physical,chair,-55.278117,discussion,158.05745,6021.81,8704.81,none,recognize,2023-05-11,472629.32,538041.81,271726.12,2024-09-20,2021-09-07,heart,2023-09-03,2025-06-01,10,director,2,4,7,market,plan,action,429457.62,fine,capital,wear,season,actually,place,1966
worker,person,short,practice,require,husband,643.18,2022-09-26,2022-12-18,pattern,raise,development,6240.05,5670.2,red,outside,politics,-76.641062,perform,117.001373,5801.88,6890.02,happen,expect,2025-05-17,987026.72,344763.17,362603.5,2020-12-24,2020-08-28,poor,2021-06-21,2020-11-17,9,reduce,5,7,1,type,interest,kid,69154.91,different,four,series,four,control,activity,1978
than,attorney,student,PM,keep,respond,868.82,2021-03-15,2025-06-20,through,break,especially,8138.32,824.02,interview,last,nation,-51.947423,company,36.959468,9897.82,2990.85,that,no,2020-09-27,158423.57,835939.55,674079.87,2023-09-21,2023-11-23,night,2021-10-31,2021-01-17,1,their,9,9,8,southern,might,decision,350540.6,memory,you,keep,sit,involve,allow,1915
specific,condition,nature,project,himself,enough,833.31,2021-01-17,2022-09-18,mind,ever,whose,8340.01,691.89,professional,world,successful,58.457477,success,-93.705387,2169.94,7912.05,worry,beautiful,2022-09-06,429053.58,676382.91,817026.39,2021-01-16,2021-08-20,left,2020-08-28,2023-07-01,2,school,10,2,1,our,full,you,38380.96,later,involve,can,become,like,kind,1963
and,anything,military,another,response,begin,640.76,2024-11-18,2025-05-01,bad,card,scene,1891.39,7245.47,suggest,white,local,17.750481,kid,176.64969,3351.03,8742.98,small,institution,2024-11-07,878194.48,100770.81,17444.97,2021-10-30,2021-10-10,poor,2023-10-05,2022-03-02,1,gas,1,1,5,baby,street,couple,416656.86,whose,court,own,which,improve,daughter,1978
southern,once,respond,prove,respond,information,289.57,2022-10-04,2024-11-28,garden,expert,peace,8369.31,70.78,when,road,charge,10.614149,political,-122.802209,7939.95,8639.27,say,follow,2022-03-25,819254.76,769483.72,120354.34,2024-01-26,2022-10-19,meeting,2024-08-10,2023-04-14,2,final,5,1,5,size,citizen,herself,220624.57,position,per,agreement,buy,oil,own,1998
read,rather,today,tree,budget,case,565.06,2022-03-13,2023-12-26,visit,community,nice,2518.52,5050.82,truth,until,evening,78.935754,difference,-25.061607,1829.98,2413.24,anything,war,2021-05-20,936683.87,484415.59,708911.52,2022-10-24,2024-09-18,yeah,2025-07-12,2020-10-21,2,company,5,4,5,prevent,present,part,717712.94,operation,alone,defense,every,enter,painting,1941
throw,popular,important,could,clearly,economic,581.76,2023-11-12,2023-05-10,during,fire,mouth,5374.77,3955.54,better,day,never,-52.044836,authority,27.067209,8026.56,7426.88,within,deep,2022-01-19,15086.92,537288.27,348033.24,2021-09-14,2021-05-17,finally,2024-05-21,2023-01-12,9,necessary,4,9,4,focus,plant,movement,379088.21,across,since,media,part,financial,agency,1909
drive,food,education,visit,tonight,sense,531.49,2024-07-22,2023-04-12,education,trade,me,8443.22,8207.08,enjoy,check,bring,-85.869381,as,-30.229257,536.26,8634.72,middle,chair,2024-12-10,209445.72,582839.77,45980.62,2022-03-28,2020-11-29,health,2020-07-25,2022-12-30,3,allow,1,7,1,capital,start,court,728755.23,trial,wonder,effort,job,common,fall,1937
step,want,investment,will,door,best,546.35,2021-12-22,2024-10-29,career,figure,rise,152.72,4745.48,young,difference,various,-39.867102,pay,-89.930125,412.72,4676.32,late,sell,2022-02-17,675482.81,414980.77,747792.04,2023-03-17,2020-11-30,visit,2024-08-11,2020-08-24,9,mind,7,4,3,single,song,somebody,83203.99,wish,production,education,arrive,us,bill,1988
call,my,figure,military,charge,kitchen,900.34,2021-10-06,2023-07-15,charge,business,appear,9500.95,2881.94,while,contain,set,3.931323,field,-5.129236,7052.07,7031.54,claim,fall,2023-06-06,696951.06,625811.85,60153.32,2022-03-01,2021-01-25,dog,2020-08-24,2022-08-10,3,recent,3,2,6,bar,another,walk,322998.46,kitchen,growth,subject,certainly,nothing,rock,1970
American,any,force,past,body,cultural,383.94,2024-07-14,2024-06-29,individual,beautiful,anyone,6030.3,3580.71,others,perform,pass,78.325301,small,-142.6359,7313.02,7525.58,air,student,2022-03-20,991037.6,222292.63,96271.66,2022-06-22,2023-09-27,couple,2022-04-18,2021-04-06,3,involve,7,7,5,north,south,design,999490.46,list,million,focus,never,clear,point,1950
difficult,material,campaign,whether,beyond,agree,321.51,2022-05-31,2020-08-28,before,run,management,4439.98,9337.84,social,camera,skill,20.809017,degree,-109.511306,1079.92,8489.63,Congress,body,2022-12-10,491794.83,866815.93,744880.26,2021-10-30,2022-09-09,six,2022-05-07,2023-09-29,3,answer,9,7,6,politics,decide,important,30379.1,young,others,realize,reveal,shoulder,interest,1900
father,want,I,or,region,arm,816.39,2024-10-05,2022-06-08,eight,decision,social,7200.01,2270.7,drug,provide,miss,-53.548803,down,34.397552,5104.15,2375.36,by,travel,2021-09-24,234882.64,314295.95,175796.66,2024-11-10,2024-12-24,whole,2022-01-30,2024-11-17,3,able,3,2,9,book,rule,drug,509709.93,drug,best,game,full,factor,reduce,1903
firm,more,lead,agent,direction,player,307.47,2024-10-03,2023-07-16,foot,shoulder,professor,6736.45,2290.04,red,follow,hand,-77.034926,score,126.445522,4260.37,4014.56,respond,place,2021-09-11,747288.94,191459.96,94083.15,2022-01-30,2021-10-26,share,2022-05-22,2022-10-26,2,who,10,7,5,realize,media,four,965076.36,cost,hospital,oil,find,only,site,1908
newspaper,public,hear,feeling,clearly,lose,376.16,2023-08-17,2024-05-19,forget,more,best,240.4,7882.26,customer,family,break,-59.62115,charge,-15.55929,9212.78,7239.52,box,that,2021-11-27,536337.76,819351.91,771330.21,2025-02-14,2020-12-07,of,2024-10-17,2024-06-22,3,go,5,1,6,church,everyone,single,322531.48,past,want,couple,black,always,themselves,1996
enter,bad,wide,for,ten,drug,279.18,2025-05-15,2021-06-19,usually,establish,industry,4671.2,7964.47,window,later,seat,-36.768386,name,102.869021,8765.24,4048.04,none,three,2025-07-23,253112.84,350833.77,63741.4,2022-04-15,2024-04-29,population,2021-07-30,2022-02-23,10,light,8,1,6,physical,fast,into,620061.81,section,source,agent,itself,spend,party,1974
some,free,offer,task,politics,he,764.06,2024-01-02,2023-04-12,term,so,subject,3526.21,8201.51,little,should,group,-11.858762,final,90.510902,5475.08,3632.44,else,push,2023-06-17,810096.19,129312.86,148342.34,2024-07-23,2025-01-23,push,2023-07-13,2022-05-12,1,along,7,6,5,address,policy,fall,769628.07,responsibility,box,level,single,management,take,1931
goal,go,lot,cover,language,against,564.15,2023-10-16,2021-11-29,policy,design,to,5173.57,3041.23,surface,either,fund,69.553084,fund,-98.62424,7323.6,3921.29,investment,listen,2025-02-17,512403.99,502289.29,857750.91,2020-08-05,2023-03-10,role,2023-06-26,2023-07-28,1,ask,5,4,9,huge,idea,note,726959.86,free,hair,realize,nature,two,significant,1984
car,cost,her,claim,partner,capital,706.52,2023-02-23,2021-12-01,dog,test,defense,4541.48,8097.7,include,end,project,41.761684,listen,-133.103869,5010.93,8531.48,social,indeed,2025-03-30,662526.44,178418.4,527246.12,2021-02-24,2023-05-20,pattern,2021-09-11,2023-02-26,10,since,6,3,7,while,base,east,191423.71,anyone,before,chair,foreign,cost,perform,2008
forget,or,base,single,bad,teacher,970.48,2023-09-21,2021-07-14,professor,center,floor,6945.18,4762.72,grow,president,that,73.401963,film,27.845022,8087.83,2630.85,produce,card,2023-05-11,598757.58,952480.54,130431.25,2024-08-05,2020-09-29,treat,2024-05-27,2024-12-13,8,vote,9,2,1,Mrs,common,teacher,714455.02,degree,today,center,look,north,reveal,1988
bad,actually,compare,question,management,threat,167.35,2024-09-10,2021-08-15,lawyer,almost,course,8885.75,1545.16,a,make,face,28.360065,drop,43.03243,3279.55,7947.56,performance,we,2021-12-15,950249.05,447929.69,298404.42,2020-11-05,2023-07-18,national,2021-07-26,2021-06-08,5,big,4,5,3,sound,bag,store,536310.38,others,toward,early,box,street,decision,1938
whole,trial,field,radio,them,born,180.09,2022-12-22,2025-03-09,claim,case,article,4894.51,7429.5,street,remain,question,-24.353545,reflect,-95.142109,1919.55,7388.38,possible,actually,2022-04-09,318938.74,742499.86,423943.13,2024-04-09,2025-06-08,note,2022-07-26,2024-07-27,3,especially,9,3,3,effect,because,method,542211.42,work,sing,degree,audience,high,simply,1954
fact,discuss,fly,business,add,cause,499.92,2023-11-16,2023-02-03,finish,try,administration,5726.11,9433.01,executive,seven,guess,44.037331,agreement,-168.437995,8299.28,5414.02,air,almost,2021-02-22,690159.22,785527.73,330440.34,2024-08-20,2021-01-08,increase,2023-07-15,2023-04-10,2,stuff,9,4,6,run,under,state,389909.8,century,doctor,computer,could,poor,wall,1995
sit,alone,marriage,condition,its,road,350.48,2025-02-17,2024-09-17,wind,on,paper,3150.27,6223.48,side,process,make,-8.584382,quite,22.520138,1970.78,3381.13,financial,fear,2024-04-26,679542.33,766167.45,606902.61,2022-01-19,2020-12-26,successful,2022-01-02,2023-04-08,3,back,9,9,7,could,arm,sometimes,522339.1,you,number,sound,summer,physical,song,1925
if,his,force,near,control,exactly,346.75,2023-11-13,2024-01-06,control,family,memory,9087.76,6691.29,president,agency,art,1.987084,hand,23.449581,5699.67,5426.1,than,tax,2024-11-19,136308.41,321091.89,810389.85,2025-05-10,2023-07-30,property,2024-04-17,2024-12-04,6,chance,9,2,10,candidate,one,special,463085.24,specific,method,safe,name,detail,summer,1963
still,prepare,assume,time,mind,save,847.99,2025-04-11,2025-04-30,treatment,place,man,5238.19,1005.0,station,sound,record,-27.780471,course,110.109665,9089.28,3482.6,about,likely,2022-05-23,985305.57,108515.46,123779.14,2025-04-05,2023-10-19,down,2024-07-11,2023-08-08,4,because,2,10,6,serve,worker,myself,459805.99,first,yeah,remember,over,task,develop,1934
